Year,Conference,Filename,Title,Authors,G1,G2,G3,G4,G5,G6,G7,T1,T2,Q1,Q2,Q3,Flag_Grad,Flag_HighQ,Flag_WB,Flag_NoEcon,Flag_NoCode,Flag_NoReal,Traditional_Score
2024,USENIX,usenixsecurity24-xu-zhangchen.pdf,"This paper is included in the Proceedings of the  33rd USENIX Security Symposium. August 14–16, 2024 • Philadelphia, PA, USA 978-1-939133-44-1 Open ac","is sponsored by USENIX.ACE: A Model Poisoning Attack on Contribution  Evaluation Methods in Federated Learning Zhangchen Xu, Fengqing Jiang, and Luyao Niu, University of Washington;   Jinyuan Jia, Pen",atk,Poisoning,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2024,USENIX,usenixsecurity24-xu-zhibo.pdf,"This paper is included in the Proceedings of the  33rd USENIX Security Symposium. August 14–16, 2024 • Philadelphia, PA, USA 978-1-939133-44-1 Open ac","is sponsored by USENIX.OblivGNN: Oblivious Inference on Transductive  and Inductive Graph Neural Network Zhibo Xu, Monash University and CSIRO’s Data61; Shangqi Lai, CSIRO’s Data61;  Xiaoning Liu, RMI",def,Privacy,DL,Other,YES,NO,NO,Black-box,,NO,Low,Low,0,0,0,0,1,1,2
2024,USENIX,usenixsecurity24-yan.pdf,"This paper is included in the Proceedings of the  33rd USENIX Security Symposium. August 14–16, 2024 • Philadelphia, PA, USA 978-1-939133-44-1 Open ac","on Code Completion Models: Injecting Disguised  Vulnerabilities against Strong Detection Shenao Yan, University of Connecticut; Shen Wang and Yue Duan,  Singapore Management University; Hanbin Hong, U",atk,Poisoning,DL,Other,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2024,USENIX,usenixsecurity24-yu-jiahao.pdf,"This paper is included in the Proceedings of the  33rd USENIX Security Symposium. August 14–16, 2024 • Philadelphia, PA, USA 978-1-939133-44-1 Open ac","is sponsored by USENIX.LLM-Fuzzer: Scaling Assessment of   Large Language Model Jailbreaks Jiahao Yu, Northwestern University; Xingwei Lin, Ant Group;   Zheng Yu and Xinyu Xing, Northwestern Universit",atk,Evasion,DL,Text,YES,YES,NO,Black-box,,NO,High,Low,0,1,0,0,0,1,2
2024,USENIX,usenixsecurity24-zhang-qingzhao.pdf,"This paper is included in the Proceedings of the  33rd USENIX Security Symposium. August 14–16, 2024 • Philadelphia, PA, USA 978-1-939133-44-1 Open ac","Perception: Attacks and Countermeasures Qingzhao Zhang, Shuowei Jin, Ruiyang Zhu, Jiachen Sun, and Xumiao Zhang,  University of Michigan; Qi Alfred Chen, University of California, Irvine;   Z. Morley ",atk,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2024,USENIX,usenixsecurity24-zhang-rui.pdf,"This paper is included in the Proceedings of the  33rd USENIX Security Symposium. August 14–16, 2024 • Philadelphia, PA, USA 978-1-939133-44-1 Open ac","is sponsored by USENIX.Instruction Backdoor Attacks Against   Customized LLMs Rui Zhang and Hongwei Li, University of Electronic Science and Technology of  China; Rui Wen, CISPA Helmholtz Center for I",atk,Poisoning,DL,Text,YES,YES,NO,Black-box,,NO,High,High,0,1,0,0,0,1,2
2024,USENIX,usenixsecurity24-zhang-ruisi.pdf,"This paper is included in the Proceedings of the  33rd USENIX Security Symposium. August 14–16, 2024 • Philadelphia, PA, USA 978-1-939133-44-1 Open ac","Framework for Generative Large Language Models Ruisi Zhang, Shehzeen Samarah Hussain, Paarth Neekhara,  and Farinaz Koushanfar, University of California, San Diego https://www.usenix.org/conference/us",def,,DL,Text,YES,YES,NO,Black-box,,NO,,Low,0,0,0,0,0,1,1
2024,USENIX,usenixsecurity24-zhang-tingwei.pdf,"This paper is included in the Proceedings of the  33rd USENIX Security Symposium. August 14–16, 2024 • Philadelphia, PA, USA 978-1-939133-44-1 Open ac","33rd USENIX Security Symposium   is sponsored by USENIX.Adversarial Illusions in Multi-Modal Embeddings Tingwei Zhang and Rishi Jha, Cornell University; Eugene Bagdasaryan,   University of Massachuset",atk,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2024,USENIX,usenixsecurity24-zheng.pdf,"This paper is included in the Proceedings of the  33rd USENIX Security Symposium. August 14–16, 2024 • Philadelphia, PA, USA 978-1-939133-44-1 Open ac","on Monocular Depth Estimation with  Perspective Hijacking Tianyue Zheng, Southern University of Science and Technology; Jingzhi Hu and  Rui Tan, Nanyang Technological University; Yinqian Zhang, Southe",atk,Evasion,DL,Images,YES,YES,NO,Black-box,,NO,High,Low,0,1,0,0,0,1,2
2024,USENIX,usenixsecurity24-zhu-chang.pdf,"This paper is included in the Proceedings of the  33rd USENIX Security Symposium. August 14–16, 2024 • Philadelphia, PA, USA 978-1-939133-44-1 Open ac","is sponsored by USENIX.TyGr: Type Inference on Stripped Binaries   using Graph Neural Networks Chang Zhu, Arizona State University; Ziyang Li and Anton Xue, University of  Pennsylvania; Ati Priya Baja",def,,DL,Malware,YES,YES,NO,Black-box,,NO,,Low,0,0,0,0,0,1,1
2024,USENIX,usenixsecurity24-zhu-shenchen.pdf,"This paper is included in the Proceedings of the  33rd USENIX Security Symposium. August 14–16, 2024 • Philadelphia, PA, USA 978-1-939133-44-1 Open ac","Detectors via Object Reconstruction Shenchen Zhu, Institute of Information Engineering, Chinese Academy of Sciences,  China; School of Cyber Security, University of Chinese Academy of Sciences, China;",atk,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2024,USENIX,usenixsecurity24_slides-guo-keyan.pdf,"Moderating Illicit Online Image Promotion for Unsafe User Generated Content Games Using large Vision-Language ModelsKeyan Guo*, Ayush Utkarsh*, WenboD",,def,,DL,Images,YES,YES,NO,Black-box,,NO,,Low,0,0,0,0,0,1,1
2024,USENIX,usenixsecurity24_slides-ling.pdf,usenixsecurity24_slides-ling,,atk,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2024,USENIX,usenixsecurity24_slides-noorbakhsh.pdf,"Inf2Guard: An Information -Theoretic Framework for  Learning Privacy -Preserving Representations against  Inference Attacks 𝑺𝒂𝒚𝒆𝒅𝒆𝒉 𝑳𝒆𝒊𝒍𝒂 𝑵𝒐𝒐𝒓𝒃𝒂𝒌𝒉𝒔𝒉𝟏,","Inference Attacks 𝑺𝒂𝒚𝒆𝒅𝒆𝒉 𝑳𝒆𝒊𝒍𝒂 𝑵𝒐𝒐𝒓𝒃𝒂𝒌𝒉𝒔𝒉𝟏,∗,𝐵𝑖𝑛𝑔ℎ𝑢𝑖 𝑍ℎ𝑎𝑛𝑔1,∗,𝑌𝑢𝑎𝑛 𝐻𝑜𝑛𝑔2,𝐵𝑖𝑛𝑔ℎ𝑢𝑖 𝑊𝑎𝑛𝑔1",def,Privacy,DL,Images,YES,NO,NO,Gray-box,,YES,High,Low,1,1,0,0,1,1,4
2025,ACM,2403.02817v2.pdf,"Here Comes The AI Worm: Unleashing Zero-click Worms that Target GenAI-Powered Applications Stav Cohen1, Ron Bitton2, and Ben Nassi1 1Technion - Israel","1Technion - Israel Institute of Technology, Haifa, Israel 2Intuit, Petach-Tikva, Israel cohnstav@campus.technion.ac.il, ron_bitton@intuit.com, nassiben@technion.ac.il https://sites .google .com/view/c",atk,Evasion,DL,Text,YES,YES,NO,Black-box,,NO,High,Low,0,1,0,0,0,1,2
2025,ACM,2406.05810v1.pdf,"ControlLoc: Physical-World Hijacking Attack on Visual Perception in Autonomous Driving Chen Ma⋆,†Ningfei Wang⋆,‡Zhengyu Zhao†Qian Wang¶Qi Alfred Chen‡","in Autonomous Driving Chen Ma⋆,†Ningfei Wang⋆,‡Zhengyu Zhao†Qian Wang¶Qi Alfred Chen‡Chao Shen† †Xi’an Jiaotong University‡University of California, Irvine¶Wuhan University Abstract —Recent research i",atk,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2025,ACM,2501.05928v2.pdf,"arXiv:2501.05928v2  [cs.CR]  24 Jun 2025Towards Backdoor Stealthiness in Model Parameter Space Xiaoyun Xu Radboud University Nijmegen, The Netherlands","arXiv:2501.05928v2  [cs.CR]  24 Jun 2025Towards Backdoor Stealthiness in Model Parameter Space Xiaoyun Xu Radboud University Nijmegen, The Netherlands xiaoyun.xu@ru.nlZhuoran Liu∗",atk,Poisoning,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2025,ACM,2501.06533v2.pdf,arXiv:2501.06533v2  [cs.CV]  24 Jun 2025DivTrackee versus DynTracker: Promoting Diversity in Anti-Facial Recognition against Dynamic FR Strategy Wensh,Anti-Facial Recognition against Dynamic FR Strategy Wenshu Fan∗ University of Electronic Science and Technology of China fws@std.uestc.edu.cnMinxing Zhang∗,atk,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2025,ACM,2504.15942v1.pdf,Adversarial Observations in Weather Forecasting Erik Imgrund BIFOLD & TU Berlin GermanyThorsten Eisenhofer BIFOLD & TU Berlin GermanyKonrad Rieck BIFO,BIFOLD & TU Berlin GermanyThorsten Eisenhofer BIFOLD & TU Berlin GermanyKonrad Rieck BIFOLD & TU Berlin Germany,atk,Evasion,DL,Other,YES,YES,NO,White-box,Full,YES,High,High,1,1,1,0,0,1,4
2025,ACM,2505.19840v2.pdf,"One Surrogate to Fool Them All: Universal, Transferable, and Targeted Adversarial Attacks with CLIP Binyan Xu The Chinese University of Hong Kong Hong","Targeted Adversarial Attacks with CLIP Binyan Xu The Chinese University of Hong Kong Hong Kong, Hong Kong binyxu@ie.cuhk.edu.hkXilin Dai",atk,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2025,ACM,2505.24842v2.pdf,"Cascading Adversarial Bias from Injection to Distillation in Language Models Harsh Chaudhari† Northeastern University Boston, USAJamie Hayes∗ Google D","Language Models Harsh Chaudhari† Northeastern University Boston, USAJamie Hayes∗ Google Deepmind",atk,Poisoning,DL,Text,YES,YES,NO,Black-box,,NO,Low,Low,0,0,0,0,0,1,1
2025,ACM,2506.05402v1.pdf,arXiv:2506.05402v1  [cs.CR]  4 Jun 2025Sylva: Tailoring Personalized Adversarial Defense in Pre-trained Models via Collaborative Fine-tuning Tianyu Qi,"Models via Collaborative Fine-tuning Tianyu Qi Sun Yat-sen University Shenzhen, China qity9@mail2.sysu.edu.cnLei Xue",def,Evasion,DL,Images,YES,NO,YES,Gray-box,Partial,YES,High,High,1,1,0,0,1,0,3
2025,ACM,2506.21874v1.pdf,arXiv:2506.21874v1  [cs.CR]  27 Jun 2025On the Feasibility of Poisoning Text-to-Image AI Models via Adversarial Mislabeling Stanley Wu University of C,"Adversarial Mislabeling Stanley Wu University of Chicago Chicago, IL, USA stanleywu@cs.uchicago.eduRonik Bhaskar",atk,Poisoning,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2025,ACM,2509.06071v1.pdf,"Asymmetry Vulnerability and Physical Attacks on Online Map Construction for Autonomous Driving Yang Lou* City University of Hong Kong Hong Kong, China","Construction for Autonomous Driving Yang Lou* City University of Hong Kong Hong Kong, China yanglou3-c@my.cityu.edu.hkHaibo Hu*",atk,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2025,ACM,2509.11745v3.pdf,Removal Attack and Defense on AI-generated Content Latent-based Watermarking De Zhang Lee National University of Singapore Singapore dezhanglee@comp.n,Latent-based Watermarking De Zhang Lee National University of Singapore Singapore dezhanglee@comp.nus.edu.sgHan Fang∗,atk,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2025,ACM,2509.15499v1.pdf,"Adversarially Robust Assembly Language Model for Packed Executables Detection Shijia Li China Electronics Corporation; Nankai University Shenzhen, Gua","Shijia Li China Electronics Corporation; Nankai University Shenzhen, Guangdong, China lishijia@cec.com.cnJiang Ming",def,Evasion,DL,Malware,YES,YES,NO,Black-box,,NO,,Low,0,0,0,0,0,1,1
2025,ACM,2510.01676v1.pdf,"Evaluating the Robustness of a Production Malware Detection System to Transferable Adversarial Attacks Milad Nasr1†, Yanick Fratantonio2, Luca Inverni","Milad Nasr1†, Yanick Fratantonio2, Luca Invernizzi2, Ange Albertini2, Loua Farah2, Alex Petit-Bianco2, Andreas Terzisr1, Kurt Thomas2, Elie Bursztein2, Nicholas Carlini1‡ 1Google DeepMind2Google Abstr",atk,Evasion,DL,Malware,YES,YES,YES,White-box,Full,YES,High,Low,1,1,1,0,0,0,3
2025,ACM,VNET.pdf,VillainNet: Targeted Poisoning Attacks Against SuperNets Along the Accuracy-Latency Pareto Frontier Anonymous Author(s) ABSTRACT State-of-the-art (SOT,VillainNet: Targeted Poisoning Attacks Against SuperNets Along the Accuracy-Latency Pareto Frontier Anonymous Author(s) ABSTRACT State-of-the-art (SOTA) weight-shared SuperNets dynamically,atk,Poisoning,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2025,ACM,ccs25.pdf,"Deep Learning from Imperfectly Labeled Malware Data Fahad Alotaibi f.alotaibi21@imperial.ac.uk Department of Computing Imperial College London London,",Deep Learning from Imperfectly Labeled Malware Data Fahad Alotaibi f.alotaibi21@imperial.ac.uk Department of Computing Imperial College London,def,,DL,Malware,YES,YES,NO,Black-box,,NO,,Low,0,0,0,0,0,1,1
2025,USENIX,sec25cycle1-prepub-18-zhou.pdf,"DORMANT : Defending against Pose-driven Human Image Animation Jiachen Zhou1,2, Mingsi Wang1,2, Tianlin Li3, Guozhu Meng1,2,∗, Kai Chen1,2,∗ 1Institute","Jiachen Zhou1,2, Mingsi Wang1,2, Tianlin Li3, Guozhu Meng1,2,∗, Kai Chen1,2,∗ 1Institute of Information Engineering, Chinese Academy of Sciences, China 2School of Cyber Security, University of Chinese",def,Evasion,DL,Images,YES,YES,YES,Black-box,,YES,High,High,1,1,0,0,0,0,2
2025,USENIX,sec25cycle1-prepub-341-zhang-shenyi.pdf,"JBShield: Defending Large Language Models from Jailbreak Attacks through Activated Concept Analysis and Manipulation Shenyi Zhang1, Yuchen Zhai1, Keya","Lingchen Zhao1, Chao Shen3, Cong Wang4, and Qian Wang1∗ 1Key Laboratory of Aerospace Information Security and Trusted Computing, Ministry of Education, School of Cyber Science and Engineering, Wuhan U",def,Evasion,DL,Text,YES,YES,NO,White-box,Full,NO,Low,Low,0,0,1,0,0,1,2
2025,USENIX,sec25cycle1-prepub-389-lin-chenhao.pdf,"Revisiting Training-Inference Trigger Intensity in Backdoor Attacks Chenhao Lin, Chenyang Zhao, Shiwei Wang, Longtian Wang, Chao Shen, Zhengyu Zhao∗ X","Revisiting Training-Inference Trigger Intensity in Backdoor Attacks Chenhao Lin, Chenyang Zhao, Shiwei Wang, Longtian Wang, Chao Shen, Zhengyu Zhao∗ Xi’an Jiaotong University Abstract Backdoor attacks",atk,Poisoning,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2025,USENIX,sec25cycle1-prepub-402-zhang-zhisheng.pdf,"SafeSpeech: Robust and Universal Voice Protection Against Malicious Speech Synthesis Zhisheng Zhang1,Derui Wang2, Qianyi Yang1, Pengyang Huang1, Junh","Zhisheng Zhang1,Derui Wang2, Qianyi Yang1, Pengyang Huang1, Junhan Pu1,Yuxin Cao3,Kai Ye4,Jie Hao1, and Yixian Yang1 1Beijing University of Posts and Telecommunications2CSIRO’s Data61 3National Univ",def,Privacy,DL,Audio,YES,YES,NO,Black-box,,NO,Low,Low,0,0,0,0,0,1,1
2025,USENIX,sec25cycle1-prepub-510-li-jiate.pdf,"AGNNCert : Defending Graph Neural Networks against Arbitrary Perturbations with Deterministic Certification Jiate Li1, Binghui Wang1,∗ 1Illinois Insti","with Deterministic Certification Jiate Li1, Binghui Wang1,∗ 1Illinois Institute of Technology,∗Corresponding Author Abstract Graph neural networks (GNNs) achieve the state-of-the-art",def,Evasion,DL,Other,YES,YES,NO,White-box,Full,NO,High,Low,0,1,1,0,0,1,3
2025,USENIX,sec25cycle1-prepub-670-guo-zhen.pdf,Persistent Backdoor Attacks in Continual Learning Zhen Guo Saint Louis University zhen.guo.2@slu.eduAbhinav Kumar Saint Louis University abhinav.kumar,Persistent Backdoor Attacks in Continual Learning Zhen Guo Saint Louis University zhen.guo.2@slu.eduAbhinav Kumar Saint Louis University,atk,Poisoning,DL,Images,YES,YES,NO,White-box,,YES,High,Low,1,1,1,0,0,1,4
2025,USENIX,sec25cycle1-prepub-702-wang-lijin.pdf,"From Purity to Peril: Backdooring Merged Models From “Harmless” Benign Components Lijin Wang1, Jingjing Wang2, Tianshuo Cong3⇤, Xinlei He1⇤, Zhan Qin2","Benign Components Lijin Wang1, Jingjing Wang2, Tianshuo Cong3⇤, Xinlei He1⇤, Zhan Qin2, and Xinyi Huang4 1The Hong Kong University of Science and Technology (Guangzhou) 2Zhejiang University,3Tsinghua ",atk,Poisoning,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2025,USENIX,usenixsecurity25-foerster.pdf,"This paper is included in the Proceedings of the  34th USENIX Security Symposium. August 13–15, 2025 • Seattle, WA, USA 978-1-939133-52-6 Open access ","34th USENIX Security Symposium is sponsored by USENIX.LightShed: Defeating Perturbation-based   Image Copyright Protections Hanna Foerster, University of Cambridge; Sasha Behrouzi and Phillip Rieger, ",atk,Poisoning,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2025,USENIX,usenixsecurity25-kobayashi.pdf,"This paper is included in the Proceedings of the  34th USENIX Security Symposium. August 13–15, 2025 • Seattle, WA, USA 978-1-939133-52-6 Open access ","34th USENIX Security Symposium is sponsored by USENIX.Invisible but Detected: Physical Adversarial Shadow  Attack and Defense on LiDAR Object Detection Ryunosuke Kobayashi, Waseda University; Kazuki N",atk,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2025,USENIX,usenixsecurity25-li-changjiang.pdf,"This paper is included in the Proceedings of the  34th USENIX Security Symposium. August 13–15, 2025 • Seattle, WA, USA 978-1-939133-52-6 Open access ","34th USENIX Security Symposium is sponsored by USENIX.Watch the Watchers! On the Security Risks   of Robustness-Enhancing Diffusion Models Changjiang Li, Stony Brook University; Ren Pang, Bochuan Cao,",atk,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2025,USENIX,usenixsecurity25-pang-xiaoyi.pdf,"This paper is included in the Proceedings of the  34th USENIX Security Symposium. August 13–15, 2025 • Seattle, WA, USA 978-1-939133-52-6 Open access ","Byzantine-resilient Semi-asynchronous Federated Learning Xiaoyi Pang, The State Key Laboratory of Blockchain and Data Security, Zhejiang  University; Hangzhou High-Tech Zone ( Binjiang ) Institute of ",atk,Poisoning,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2025,USENIX,usenixsecurity25-popovic.pdf,"This paper is included in the Proceedings of the  34th USENIX Security Symposium. August 13–15, 2025 • Seattle, WA, USA 978-1-939133-52-6 Open access ","Deep Models with Limited Data Dorde Popovic and Amin Sadeghi, Qatar Computing Research Institute,   Hamad Bin Khalifa University; Ting Yu, Mohamed bin Zayed University of   Artificial Intelligence; Sa",def,Poisoning,DL,Images,YES,YES,NO,Black-box,,NO,Low,Low,0,0,0,0,0,1,1
2025,USENIX,usenixsecurity25-sun-zekun.pdf,"This paper is included in the Proceedings of the  34th USENIX Security Symposium. August 13–15, 2025 • Seattle, WA, USA 978-1-939133-52-6 Open access ","34th USENIX Security Symposium is sponsored by USENIX.Pretender: Universal Active Defense against  Diffusion Finetuning Attacks Zekun Sun and Zijian Liu, Shanghai Jiao Tong University;   Shouling Ji, ",def,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
